Employee_ID,Name,Age,Department,Salary,Years_at_Company,Performance_Score,Last_Promotion_Year,Training_Hours,Sick_Days,Work_Location,Gender,Job_Level,Education_Level
2281,Charlie,41,Marketing,75062,1,2.25,2022,48,14,Hybrid,Female,Mid,PhD
2282,Bob,49,IT,30145,3,1.8,2022,72,5,Hybrid,Other,Entry,Bachelor's
2283,Eve,48,Sales,36158,14,3.96,2022,95,4,Onsite,Other,Manager,PhD
2284,Charlie,28,HR,55061,14,1.25,2018,21,10,Onsite,Male,Entry,PhD
2285,Diana,36,IT,41519,4,3.32,2019,88,3,Remote,Female,Senior,Master's
2286,Bob,46,IT,82151,15,3.39,2020,195,5,Remote,Female,Mid,PhD
2287,Eve,38,HR,82850,2,2.13,2022,151,6,Onsite,Male,Senior,PhD
2288,Alice,48,Sales,67256,1,4.09,2022,35,0,Hybrid,Female,Manager,High School
2289,Charlie,51,Marketing,112439,18,4.3,2018,156,13,Hybrid,Male,Manager,Master's
2290,Bob,29,Sales,38477,13,3.78,2019,181,9,Onsite,Other,Entry,PhD
2291,Alice,54,Marketing,107765,1,2.09,2018,128,3,Onsite,Other,Entry,Master's
2292,Eve,33,Finance,97466,6,1.1,2021,175,10,Hybrid,Female,Mid,Bachelor's
2293,Alice,25,Finance,94421,10,4.22,2022,27,14,Hybrid,Female,Manager,High School
2294,Charlie,55,Sales,41966,7,4.38,2019,17,8,Onsite,Male,Manager,Master's
2295,Charlie,25,Finance,39369,12,2.03,2021,63,12,Remote,Male,Mid,Master's
2296,Diana,49,Sales,92592,1,1.7,2021,70,4,Remote,Female,Manager,High School
2297,Alice,38,Sales,115534,5,1.8,2018,83,5,Remote,Other,Mid,Bachelor's
2298,Eve,24,IT,82294,3,1.58,2019,84,10,Onsite,Male,Entry,Master's
2299,Alice,55,IT,86010,17,3.33,2020,19,8,Remote,Female,Entry,PhD
2300,Eve,45,Marketing,66710,8,2.82,2022,77,10,Hybrid,Other,Manager,High School
2301,Bob,39,Sales,39456,19,2.5,2020,5,7,Remote,Female,Senior,Master's
2302,Bob,47,Finance,110205,12,4.56,2022,132,11,Onsite,Other,Manager,High School
2303,Bob,22,HR,113688,16,1.05,2019,45,13,Onsite,Female,Entry,PhD
2304,Diana,46,HR,39231,10,1.43,2020,50,13,Remote,Other,Entry,PhD
2305,Bob,23,Sales,32703,4,2.57,2021,188,14,Hybrid,Male,Mid,Bachelor's
2306,Bob,26,HR,83677,1,1.55,2018,171,3,Onsite,Other,Mid,Master's
2307,Eve,37,Finance,98475,17,2.25,2020,125,4,Onsite,Other,Entry,High School
2308,Charlie,22,HR,59432,12,1.73,2021,147,4,Remote,Male,Entry,Master's
2309,Charlie,39,IT,93604,7,4.85,2019,169,3,Onsite,Other,Entry,PhD
2310,Diana,55,Sales,114945,8,4.23,2020,5,11,Remote,Male,Manager,High School
2311,Charlie,40,Finance,94529,16,4.0,2021,17,0,Hybrid,Male,Entry,Bachelor's
2312,Alice,42,Finance,61556,4,3.32,2019,175,4,Onsite,Other,Manager,High School
2313,Diana,58,IT,89528,5,3.82,2022,178,2,Onsite,Other,Entry,PhD
2314,Diana,33,HR,60832,8,4.05,2021,110,9,Onsite,Male,Senior,Master's
2315,Eve,56,Sales,97616,15,4.57,2019,28,12,Remote,Female,Mid,PhD
2316,Charlie,43,IT,66372,5,4.79,2021,191,10,Onsite,Other,Mid,High School
2317,Bob,29,IT,97721,11,4.06,2020,11,14,Remote,Other,Mid,High School
2318,Alice,29,IT,91091,15,1.15,2018,175,4,Remote,Male,Manager,Bachelor's
2319,Bob,32,Sales,107410,17,1.72,2020,13,10,Hybrid,Male,Senior,Master's
2320,Diana,43,Marketing,37719,4,4.23,2018,88,6,Remote,Female,Entry,Master's
2321,Diana,49,IT,83398,11,4.62,2021,1,4,Remote,Female,Senior,PhD
2322,Charlie,25,HR,67346,2,3.35,2018,28,4,Remote,Female,Senior,Master's
2323,Bob,37,Finance,45676,15,1.82,2021,36,6,Hybrid,Male,Senior,PhD
2324,Alice,46,IT,119814,12,1.46,2021,130,5,Hybrid,Male,Mid,Master's
2325,Bob,36,IT,103431,16,4.29,2019,175,4,Onsite,Other,Senior,Master's
2326,Bob,49,Sales,57723,15,3.42,2020,133,11,Remote,Male,Entry,PhD
2327,Eve,57,Marketing,47686,15,2.95,2020,32,9,Onsite,Female,Manager,High School
2328,Diana,23,IT,101242,11,3.25,2020,54,7,Remote,Female,Mid,PhD
2329,Bob,52,HR,88958,12,4.27,2018,89,1,Remote,Other,Senior,PhD
2330,Diana,36,Sales,102910,14,2.36,2020,182,10,Onsite,Female,Entry,Bachelor's
2331,Alice,43,Marketing,72812,11,2.17,2021,62,6,Onsite,Male,Manager,Bachelor's
2332,Alice,59,Marketing,117479,15,1.9,2021,101,6,Hybrid,Male,Mid,Bachelor's
2333,Charlie,28,Sales,75106,4,3.78,2021,189,1,Remote,Other,Manager,PhD
2334,Diana,49,IT,70241,13,2.1,2018,166,1,Remote,Female,Mid,Master's
2335,Diana,30,HR,69030,8,1.05,2020,145,2,Hybrid,Other,Mid,PhD
2336,Charlie,51,HR,61030,16,3.88,2021,145,10,Onsite,Other,Manager,Bachelor's
2337,Alice,59,Marketing,59199,9,2.79,2018,20,6,Hybrid,Male,Mid,PhD
2338,Eve,36,Marketing,82736,13,2.91,2021,153,3,Hybrid,Male,Senior,Bachelor's
2339,Bob,34,Marketing,118648,15,4.78,2019,195,12,Remote,Other,Senior,Bachelor's
2340,Diana,43,IT,32918,12,1.83,2022,158,10,Hybrid,Female,Manager,PhD
2341,Charlie,26,Marketing,69466,5,4.67,2020,107,1,Hybrid,Other,Mid,High School
2342,Diana,27,HR,41318,10,1.11,2020,83,14,Remote,Male,Manager,Bachelor's
2343,Bob,57,Finance,99396,7,4.09,2020,135,2,Remote,Male,Senior,PhD
2344,Bob,33,Marketing,86808,9,4.02,2019,37,10,Hybrid,Male,Mid,PhD
2345,Eve,48,Sales,43451,8,3.68,2019,27,7,Onsite,Other,Manager,PhD
2346,Alice,56,Marketing,39481,16,2.92,2020,83,8,Hybrid,Other,Mid,PhD
2347,Alice,33,IT,75540,18,4.06,2021,175,14,Remote,Female,Entry,Master's
2348,Charlie,24,HR,92547,19,4.77,2020,120,11,Onsite,Female,Manager,Bachelor's
2349,Alice,44,Marketing,57036,12,3.92,2021,191,11,Remote,Male,Entry,Bachelor's
2350,Charlie,31,Sales,63490,12,1.57,2019,189,10,Onsite,Other,Manager,Master's
2351,Eve,52,Marketing,117922,7,1.67,2022,34,4,Hybrid,Other,Entry,Bachelor's
2352,Bob,32,IT,65930,18,3.8,2022,99,9,Onsite,Female,Senior,Master's
2353,Charlie,44,Sales,31388,3,2.76,2020,37,14,Hybrid,Female,Senior,Bachelor's
2354,Bob,38,IT,47834,15,1.15,2018,194,11,Onsite,Male,Mid,Bachelor's
2355,Bob,22,Sales,39356,6,1.9,2020,199,9,Hybrid,Female,Entry,Bachelor's
2356,Bob,40,Sales,71740,5,1.8,2018,13,9,Hybrid,Female,Manager,Bachelor's
2357,Alice,50,Sales,66905,15,4.47,2021,149,13,Remote,Male,Entry,Master's
2358,Bob,24,HR,36462,19,2.87,2021,105,12,Remote,Male,Mid,Bachelor's
2359,Eve,34,Finance,107901,10,1.38,2018,4,4,Hybrid,Other,Manager,High School
2360,Diana,51,IT,45031,14,1.2,2019,107,13,Hybrid,Other,Mid,Bachelor's
2361,Diana,36,IT,88442,2,4.81,2021,186,1,Hybrid,Female,Mid,PhD
2362,Bob,52,IT,46748,12,4.29,2021,175,14,Remote,Other,Mid,PhD
2363,Charlie,32,IT,86513,2,4.97,2021,79,13,Onsite,Male,Senior,High School
2364,Charlie,26,Finance,36101,11,4.99,2021,68,4,Hybrid,Female,Mid,Master's
2365,Diana,26,Finance,48512,5,3.01,2020,140,5,Onsite,Male,Entry,High School
2366,Eve,35,HR,45208,8,2.96,2018,143,5,Remote,Male,Mid,Master's
2367,Eve,40,Finance,88543,4,4.78,2022,130,8,Remote,Male,Senior,Bachelor's
2368,Diana,26,Finance,64078,18,3.27,2019,174,3,Hybrid,Female,Manager,Master's
2369,Eve,59,Finance,58972,6,3.34,2019,53,1,Hybrid,Male,Senior,Master's
2370,Diana,35,HR,63010,5,4.78,2018,159,14,Hybrid,Other,Manager,PhD
2371,Alice,51,IT,103526,17,4.18,2021,155,12,Remote,Female,Manager,Bachelor's
2372,Charlie,25,Marketing,119083,12,4.83,2020,95,11,Onsite,Other,Manager,Master's
2373,Alice,51,HR,47667,12,1.95,2022,107,14,Remote,Female,Entry,High School
2374,Diana,27,IT,106447,8,2.25,2020,197,7,Remote,Other,Senior,High School
2375,Alice,44,HR,48944,6,1.11,2018,52,14,Onsite,Male,Mid,PhD
2376,Charlie,45,Finance,78932,11,4.79,2020,159,13,Remote,Male,Senior,PhD
2377,Diana,55,HR,73768,16,2.2,2021,84,13,Onsite,Other,Senior,Master's
2378,Eve,25,Finance,76671,18,4.91,2021,93,4,Remote,Female,Entry,PhD
2379,Eve,28,Sales,80400,5,4.04,2019,62,11,Hybrid,Male,Senior,PhD
2380,Eve,51,HR,69466,4,1.14,2022,145,12,Onsite,Other,Senior,High School
2381,Diana,32,IT,64432,10,1.49,2018,89,11,Hybrid,Other,Mid,PhD
2382,Diana,58,Finance,50515,14,2.29,2022,139,6,Hybrid,Male,Manager,Master's
2383,Alice,53,HR,64333,6,1.77,2022,48,3,Remote,Female,Mid,High School
2384,Charlie,57,Sales,39301,19,1.59,2021,68,11,Hybrid,Other,Senior,High School
2385,Charlie,22,Marketing,107754,11,2.04,2018,143,6,Hybrid,Other,Manager,High School
2386,Alice,25,IT,72759,17,2.82,2020,20,6,Onsite,Other,Entry,Bachelor's
2387,Alice,57,Sales,35340,8,4.44,2020,137,9,Hybrid,Other,Senior,Master's
2388,Charlie,43,Marketing,52523,11,1.37,2019,127,7,Remote,Other,Manager,Bachelor's
2389,Eve,32,IT,54938,7,1.52,2021,135,6,Onsite,Other,Mid,PhD
2390,Eve,54,Marketing,88387,15,2.07,2019,3,11,Remote,Male,Manager,PhD
2391,Alice,53,Sales,77758,12,4.96,2022,196,10,Onsite,Female,Entry,High School
2392,Eve,38,Finance,46082,1,4.92,2019,88,11,Remote,Male,Mid,High School
2393,Charlie,29,HR,34831,2,3.31,2019,67,12,Remote,Female,Mid,High School
2394,Diana,30,Sales,103847,1,2.96,2022,73,0,Remote,Female,Entry,Master's
2395,Diana,57,IT,79916,18,1.24,2020,145,11,Remote,Male,Manager,PhD
2396,Charlie,28,Marketing,32260,11,3.0,2021,198,9,Remote,Female,Senior,PhD
2397,Alice,22,Finance,85854,3,2.17,2020,156,11,Hybrid,Male,Manager,Bachelor's
2398,Eve,44,HR,117092,19,3.27,2019,78,2,Onsite,Other,Senior,Bachelor's
2399,Alice,55,Marketing,109252,12,4.04,2021,176,2,Hybrid,Female,Senior,PhD
2400,Charlie,24,Finance,87656,1,4.39,2018,58,13,Onsite,Male,Entry,Bachelor's
2401,Eve,51,Finance,67951,6,4.37,2020,175,3,Remote,Female,Entry,Master's
2402,Charlie,45,IT,49180,1,4.97,2018,188,1,Onsite,Male,Senior,PhD
2403,Alice,52,Finance,45082,1,2.23,2020,135,4,Onsite,Female,Senior,High School
2404,Diana,38,Marketing,60156,10,1.36,2022,149,12,Hybrid,Female,Mid,Bachelor's
2405,Alice,54,IT,73786,18,2.24,2022,144,6,Onsite,Male,Senior,PhD
2406,Charlie,52,Marketing,65742,13,3.77,2020,61,12,Hybrid,Other,Senior,Master's
2407,Charlie,57,IT,71795,7,1.22,2019,188,6,Onsite,Other,Manager,PhD
2408,Alice,36,Marketing,39427,10,1.34,2021,169,2,Onsite,Male,Senior,PhD
2409,Bob,52,Sales,62259,11,2.5,2021,53,13,Onsite,Male,Manager,Bachelor's
2410,Eve,24,Finance,99670,13,4.36,2022,20,0,Remote,Other,Senior,High School
2411,Charlie,48,Marketing,51422,11,3.66,2018,114,14,Hybrid,Male,Senior,Master's
2412,Charlie,47,HR,103720,16,1.87,2020,141,7,Hybrid,Female,Manager,Bachelor's
2413,Bob,22,IT,84354,14,3.92,2019,47,11,Remote,Other,Mid,PhD
2414,Charlie,46,IT,72606,1,4.44,2020,188,0,Hybrid,Other,Senior,PhD
2415,Diana,56,Finance,105769,15,2.28,2022,50,8,Onsite,Other,Manager,Bachelor's
2416,Eve,37,Finance,88466,7,1.48,2018,3,5,Onsite,Other,Mid,High School
2417,Alice,22,HR,97844,13,1.23,2022,20,14,Onsite,Female,Entry,Master's
2418,Bob,43,Marketing,109365,7,4.74,2021,26,0,Onsite,Other,Mid,High School
2419,Eve,36,Sales,86715,5,2.75,2022,145,9,Onsite,Female,Manager,High School
2420,Bob,48,Marketing,106446,11,4.2,2019,106,4,Hybrid,Female,Mid,High School
2421,Charlie,46,IT,52360,19,4.05,2022,118,2,Hybrid,Female,Manager,PhD
2422,Diana,35,Finance,64029,17,4.68,2021,106,10,Hybrid,Male,Mid,Master's
2423,Eve,49,Marketing,46284,6,4.01,2021,162,7,Onsite,Male,Entry,PhD
2424,Bob,46,Sales,78247,18,1.16,2020,24,1,Remote,Male,Manager,Bachelor's
2425,Diana,49,IT,95917,9,3.94,2020,124,6,Remote,Other,Mid,High School
2426,Diana,34,Marketing,39759,9,1.56,2019,175,4,Hybrid,Male,Senior,Bachelor's
2427,Bob,30,HR,115510,14,4.68,2019,25,9,Hybrid,Other,Mid,PhD
2428,Diana,55,IT,79956,9,1.52,2021,152,2,Hybrid,Other,Manager,Master's
2429,Diana,28,Finance,102630,1,3.08,2020,65,6,Hybrid,Male,Senior,PhD
2430,Alice,31,Sales,50499,18,3.2,2018,190,2,Onsite,Male,Senior,Bachelor's
2431,Eve,53,IT,118362,5,2.16,2020,85,10,Hybrid,Female,Mid,PhD
2432,Diana,40,Marketing,43908,2,4.07,2018,4,10,Hybrid,Other,Entry,Master's
2433,Eve,32,HR,31504,12,3.67,2021,48,2,Hybrid,Male,Mid,Master's
2434,Diana,28,HR,118230,13,2.46,2020,133,5,Onsite,Other,Entry,High School
2435,Bob,51,Marketing,106319,5,3.69,2019,26,6,Remote,Other,Entry,Master's
2436,Alice,29,Marketing,50335,8,4.98,2019,66,3,Hybrid,Male,Entry,Bachelor's
2437,Alice,46,Marketing,83064,17,2.7,2022,127,4,Hybrid,Other,Manager,High School
2438,Eve,56,HR,68764,1,2.83,2018,16,6,Hybrid,Female,Entry,High School
2439,Bob,26,Marketing,115610,6,4.11,2020,153,12,Hybrid,Other,Manager,Bachelor's
2440,Eve,45,Sales,34667,17,4.76,2019,77,12,Onsite,Male,Manager,PhD
2441,Charlie,49,IT,115152,14,2.14,2022,133,4,Hybrid,Male,Manager,PhD
2442,Charlie,24,HR,87278,6,3.51,2019,81,14,Hybrid,Male,Senior,Bachelor's
2443,Eve,50,Finance,77208,8,1.09,2018,89,10,Remote,Other,Entry,Master's
2444,Bob,22,Finance,118391,12,3.58,2019,68,12,Onsite,Female,Entry,High School
2445,Charlie,24,Finance,91111,4,1.0,2022,140,0,Remote,Female,Manager,Master's
2446,Bob,30,Marketing,42630,17,3.88,2022,124,8,Remote,Other,Manager,PhD
2447,Charlie,41,Marketing,110988,9,1.5,2019,41,13,Remote,Female,Mid,PhD
2448,Bob,47,Finance,38409,3,2.3,2018,163,1,Onsite,Other,Manager,Bachelor's
2449,Alice,34,IT,46109,19,3.38,2020,75,2,Onsite,Female,Manager,Bachelor's
2450,Eve,47,Sales,105400,18,4.77,2019,91,2,Hybrid,Male,Manager,High School
2451,Eve,47,Marketing,114684,17,4.4,2018,115,8,Hybrid,Male,Senior,Bachelor's
2452,Diana,33,HR,82779,11,1.58,2019,140,14,Onsite,Female,Senior,High School
2453,Alice,45,Sales,33643,8,3.95,2020,15,13,Remote,Male,Entry,PhD
2454,Charlie,26,HR,52194,19,2.62,2018,138,14,Remote,Male,Senior,PhD
2455,Charlie,29,Finance,50123,1,4.39,2022,81,6,Onsite,Male,Entry,Master's
2456,Diana,44,IT,84139,7,1.64,2022,59,12,Onsite,Male,Manager,Master's
2457,Diana,34,Finance,71536,5,4.33,2018,66,8,Onsite,Female,Senior,Bachelor's
2458,Charlie,24,Sales,91079,12,2.2,2021,115,1,Remote,Other,Senior,PhD
2459,Bob,55,HR,62422,5,3.81,2018,24,6,Hybrid,Female,Senior,Master's
2460,Bob,43,Finance,101056,11,4.84,2019,193,8,Remote,Male,Senior,Master's
2461,Charlie,50,HR,58227,13,3.18,2022,155,4,Remote,Male,Manager,PhD
2462,Alice,24,IT,97265,12,3.27,2022,46,12,Hybrid,Female,Entry,Bachelor's
2463,Bob,24,IT,95863,3,2.46,2021,87,8,Remote,Female,Manager,PhD
2464,Eve,43,IT,65325,4,3.58,2020,99,13,Hybrid,Female,Senior,Bachelor's
2465,Charlie,24,HR,60886,7,1.78,2021,117,9,Hybrid,Female,Mid,Bachelor's
2466,Bob,38,Marketing,82448,2,2.05,2018,3,12,Onsite,Female,Senior,Bachelor's
2467,Eve,31,Marketing,51166,18,1.61,2021,167,5,Onsite,Other,Mid,Bachelor's
2468,Charlie,28,Marketing,101563,6,3.26,2022,7,11,Onsite,Female,Entry,High School
2469,Charlie,49,Finance,53111,4,3.29,2022,78,6,Remote,Female,Entry,High School
2470,Bob,55,IT,71429,5,4.04,2021,9,3,Hybrid,Female,Mid,High School
2471,Charlie,47,HR,72227,2,4.35,2021,119,1,Remote,Male,Senior,High School
2472,Charlie,50,HR,79977,12,3.52,2021,60,14,Hybrid,Male,Entry,High School
2473,Alice,30,Finance,52180,14,1.06,2018,18,2,Remote,Male,Entry,High School
2474,Eve,47,IT,112233,18,4.21,2021,54,9,Remote,Male,Senior,PhD
2475,Eve,56,Marketing,96356,6,1.77,2019,42,6,Hybrid,Other,Entry,PhD
2476,Bob,59,Sales,104052,6,1.21,2019,198,6,Onsite,Female,Entry,Bachelor's
2477,Eve,22,HR,72734,7,3.79,2020,113,3,Onsite,Other,Mid,PhD
2478,Diana,34,Sales,86628,17,3.94,2020,175,6,Hybrid,Other,Entry,Master's
2479,Charlie,33,Finance,54225,1,4.92,2021,70,10,Remote,Female,Senior,Master's
2480,Eve,52,Marketing,56918,18,4.22,2018,21,5,Remote,Other,Entry,Bachelor's
2481,Alice,29,Finance,78012,16,3.6,2020,146,3,Onsite,Other,Senior,Master's
2482,Eve,49,HR,50803,4,1.27,2018,154,7,Onsite,Other,Senior,PhD
2483,Charlie,23,HR,105388,4,3.66,2018,199,12,Onsite,Female,Manager,Bachelor's
2484,Bob,50,HR,89737,17,4.11,2020,60,9,Hybrid,Female,Mid,Bachelor's
2485,Alice,57,IT,30522,4,4.56,2020,154,14,Hybrid,Other,Mid,Bachelor's
2486,Eve,33,Finance,91636,14,2.51,2020,175,12,Remote,Female,Senior,Master's
2487,Alice,38,Finance,101456,6,3.08,2019,161,14,Onsite,Other,Senior,Master's
2488,Bob,58,Marketing,30779,10,2.92,2021,184,14,Hybrid,Other,Mid,High School
2489,Eve,44,Sales,98837,17,1.82,2021,92,7,Onsite,Female,Mid,Bachelor's
2490,Diana,39,IT,51397,16,1.67,2018,195,12,Remote,Other,Mid,High School
2491,Eve,50,IT,85778,7,3.51,2020,193,4,Onsite,Other,Manager,Bachelor's
2492,Diana,38,IT,110204,9,1.73,2019,0,11,Remote,Male,Mid,High School
2493,Alice,59,Finance,38229,5,1.78,2020,61,14,Remote,Female,Mid,PhD
2494,Diana,50,Marketing,71828,9,1.13,2018,76,10,Hybrid,Male,Entry,High School
2495,Bob,34,Finance,101563,17,2.38,2020,158,13,Hybrid,Male,Manager,Master's
2496,Alice,48,HR,35052,8,4.89,2022,161,2,Onsite,Other,Manager,Master's
2497,Alice,40,Marketing,95947,6,3.95,2020,108,3,Hybrid,Female,Senior,PhD
2498,Charlie,32,Sales,40394,9,3.44,2022,151,2,Hybrid,Other,Mid,High School
2499,Eve,23,IT,38534,18,2.75,2018,57,6,Onsite,Female,Mid,High School
2500,Eve,44,Sales,48963,7,1.71,2021,160,5,Remote,Other,Manager,High School
2501,Bob,31,HR,68495,5,4.68,2021,129,8,Remote,Female,Senior,Master's
2502,Diana,41,Marketing,92486,18,1.23,2019,138,0,Remote,Male,Senior,High School
2503,Diana,27,Marketing,110027,7,3.29,2020,73,6,Remote,Other,Mid,Master's
2504,Alice,52,Marketing,72306,9,2.71,2019,134,0,Onsite,Male,Senior,Master's
2505,Charlie,32,Marketing,64279,10,2.03,2018,163,4,Remote,Other,Senior,PhD
2506,Eve,46,HR,52409,14,4.33,2022,136,11,Remote,Male,Entry,High School
2507,Eve,46,HR,49690,17,4.39,2020,186,10,Onsite,Other,Manager,Bachelor's
2508,Charlie,27,Marketing,35876,19,3.72,2021,106,14,Onsite,Male,Senior,Master's
2509,Alice,22,HR,79212,1,2.71,2018,0,10,Hybrid,Male,Manager,PhD
2510,Bob,58,Finance,83830,12,2.49,2022,113,0,Onsite,Other,Manager,High School
2511,Eve,49,Sales,52505,5,1.67,2018,150,13,Onsite,Other,Mid,Master's
2512,Bob,47,Sales,52641,17,4.81,2021,125,6,Remote,Other,Manager,High School
2513,Diana,55,Marketing,94932,12,2.56,2021,149,2,Hybrid,Other,Senior,Master's
2514,Alice,31,HR,64690,16,4.54,2020,39,1,Onsite,Female,Senior,High School
2515,Charlie,22,Finance,116324,7,1.69,2018,28,8,Hybrid,Other,Entry,Master's
2516,Diana,56,Marketing,45151,1,3.45,2019,23,7,Onsite,Male,Mid,Master's
2517,Alice,26,Finance,83425,11,3.88,2019,111,10,Remote,Female,Mid,Master's
2518,Diana,56,HR,80945,16,1.4,2020,45,2,Onsite,Other,Entry,High School
2519,Charlie,57,IT,98088,16,1.28,2019,25,5,Remote,Other,Manager,High School
2520,Charlie,54,Sales,30526,9,1.42,2022,126,8,Onsite,Male,Entry,PhD
2521,Eve,50,Finance,116724,12,1.52,2018,39,6,Hybrid,Male,Manager,PhD
2522,Eve,59,Finance,61451,15,3.21,2021,16,7,Onsite,Male,Mid,Bachelor's
2523,Alice,52,Sales,55133,2,1.41,2022,188,13,Hybrid,Female,Manager,High School
2524,Alice,38,IT,53838,12,2.51,2019,179,13,Remote,Female,Entry,Master's
2525,Eve,44,Finance,91328,19,2.92,2018,13,13,Hybrid,Male,Manager,Bachelor's
2526,Charlie,26,Finance,117428,4,3.44,2020,157,12,Hybrid,Male,Senior,PhD
2527,Charlie,51,Marketing,61666,15,1.94,2019,132,10,Onsite,Other,Entry,Bachelor's
2528,Alice,46,Sales,118855,2,4.5,2018,90,7,Onsite,Male,Entry,PhD
2529,Diana,28,HR,72903,11,4.35,2018,125,7,Onsite,Female,Manager,Master's
2530,Diana,26,Finance,105527,13,3.47,2019,193,9,Onsite,Other,Manager,Bachelor's
2531,Eve,32,HR,33657,8,1.91,2019,69,8,Remote,Other,Manager,High School
2532,Charlie,57,IT,56834,17,1.39,2020,189,9,Remote,Male,Manager,Bachelor's
2533,Bob,23,HR,82229,18,2.73,2020,3,0,Remote,Male,Mid,PhD
2534,Alice,25,Marketing,40670,2,3.94,2019,165,7,Remote,Male,Entry,Bachelor's
2535,Charlie,42,HR,66166,16,3.71,2022,188,10,Hybrid,Other,Senior,High School
2536,Diana,40,HR,103567,5,1.55,2019,135,4,Hybrid,Male,Mid,Master's
2537,Bob,38,Finance,85805,7,2.22,2019,170,10,Hybrid,Other,Senior,PhD
2538,Bob,31,Finance,62269,9,3.8,2018,79,7,Remote,Other,Manager,Master's
2539,Bob,30,HR,74537,2,3.85,2021,89,1,Onsite,Other,Mid,PhD
2540,Charlie,36,HR,117299,11,4.65,2021,191,9,Onsite,Other,Manager,Bachelor's
2541,Alice,40,Sales,38239,11,4.14,2021,121,11,Onsite,Male,Mid,Master's
2542,Bob,29,Sales,88871,14,1.25,2020,165,7,Hybrid,Male,Senior,High School
2543,Bob,56,Marketing,38220,19,1.2,2018,73,7,Remote,Other,Mid,High School
2544,Diana,51,Marketing,101621,7,4.38,2021,73,6,Remote,Male,Manager,PhD
2545,Diana,48,Finance,50566,3,3.94,2019,16,7,Hybrid,Male,Senior,Bachelor's
2546,Diana,45,Finance,101511,8,1.96,2020,159,12,Hybrid,Male,Manager,Bachelor's
2547,Diana,27,IT,89152,7,4.66,2018,156,2,Remote,Other,Entry,Master's
2548,Alice,28,Marketing,33146,10,1.23,2019,19,11,Remote,Male,Mid,Master's
2549,Diana,33,HR,68411,19,1.27,2022,25,0,Onsite,Female,Senior,Bachelor's
2550,Bob,47,Marketing,54686,17,3.15,2021,127,10,Hybrid,Male,Mid,PhD
2551,Eve,44,Finance,52431,7,2.66,2022,163,0,Hybrid,Other,Senior,PhD
2552,Eve,23,Marketing,104161,10,4.22,2018,126,5,Hybrid,Male,Manager,High School
2553,Charlie,58,IT,35033,7,1.4,2019,119,11,Remote,Female,Mid,Bachelor's
2554,Alice,37,Finance,43651,2,3.29,2020,66,12,Remote,Male,Manager,Master's
2555,Charlie,31,Sales,38631,9,1.09,2018,196,12,Hybrid,Other,Mid,High School
2556,Diana,38,HR,53201,1,2.51,2022,87,10,Hybrid,Male,Entry,High School
2557,Eve,52,Finance,56833,18,4.94,2022,56,3,Hybrid,Male,Mid,Master's
2558,Alice,25,Sales,42119,8,1.69,2020,124,7,Onsite,Other,Manager,Bachelor's
2559,Alice,22,Marketing,100812,6,3.23,2022,146,5,Hybrid,Male,Manager,Master's
2560,Alice,52,Sales,61242,13,2.04,2021,32,6,Hybrid,Female,Entry,Master's
2561,Charlie,52,Marketing,73492,15,1.36,2019,172,4,Remote,Female,Senior,Bachelor's
2562,Eve,46,IT,109628,17,3.72,2018,51,7,Remote,Other,Mid,PhD
2563,Eve,57,IT,70288,16,4.98,2019,73,4,Remote,Other,Mid,Master's
2564,Diana,44,Sales,114877,19,2.76,2018,25,6,Onsite,Female,Manager,High School
2565,Bob,46,HR,80801,5,4.23,2019,116,5,Hybrid,Male,Mid,PhD
2566,Charlie,36,Finance,118844,12,4.45,2018,28,8,Remote,Other,Manager,Bachelor's
2567,Bob,48,Sales,81875,6,3.57,2018,171,10,Onsite,Female,Mid,PhD
2568,Bob,34,Finance,99794,5,3.19,2019,189,0,Onsite,Other,Manager,Bachelor's
2569,Alice,25,HR,31459,9,2.79,2020,114,9,Hybrid,Female,Entry,Master's
2570,Charlie,41,HR,100219,17,4.42,2019,17,12,Remote,Male,Mid,High School
2571,Alice,43,Sales,98674,9,4.36,2019,177,1,Hybrid,Other,Senior,High School
2572,Bob,50,Finance,67110,11,3.4,2018,83,0,Hybrid,Other,Entry,Bachelor's
2573,Bob,27,IT,93616,7,2.17,2018,199,13,Onsite,Other,Entry,High School
2574,Charlie,33,Finance,73726,13,1.67,2019,128,11,Remote,Other,Mid,Master's
2575,Diana,22,IT,71788,7,2.11,2022,33,5,Hybrid,Female,Manager,High School
2576,Bob,24,IT,95307,10,1.53,2019,132,13,Onsite,Male,Manager,High School
2577,Alice,44,Finance,89020,8,3.21,2018,105,8,Onsite,Female,Entry,Master's
2578,Charlie,36,IT,109879,3,2.85,2022,180,12,Onsite,Female,Manager,PhD
2579,Diana,24,Finance,119735,17,2.8,2022,24,11,Remote,Female,Entry,High School
2580,Alice,48,IT,101206,7,3.12,2018,134,5,Remote,Female,Manager,Bachelor's
2581,Alice,50,IT,93673,5,4.53,2022,80,0,Remote,Male,Mid,Master's
2582,Charlie,23,HR,56768,6,4.97,2020,171,13,Remote,Female,Entry,PhD
2583,Eve,29,Finance,90689,4,1.97,2018,41,13,Remote,Female,Mid,Bachelor's
2584,Diana,35,HR,111919,13,1.34,2019,70,4,Onsite,Female,Manager,High School
2585,Bob,27,Finance,61408,5,2.16,2021,99,13,Onsite,Other,Manager,Master's
